1 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
1 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
5 , 17.05 , 2022-02-25 13:48:19.578323505-05:00 , AMC
100 , 17.05 , 2022-02-25 13:48:19.578323505-05:00 , AMC
4 , 17.05 , 2022-02-25 13:48:19.578323505-05:00 , AMC
250 , 17.05 , 2022-02-25 13:48:19.578478222-05:00 , AMC
100 , 17.05 , 2022-02-25 13:48:19.578478222-05:00 , AMC
12 , 17.05 , 2022-02-25 13:48:19.578760588-05:00 , AMC
4 , 17.04 , 2022-02-25 13:48:19.669732-05:00 , AMC
100 , 17.03 , 2022-02-25 13:48:19.670136-05:00 , AMC
30 , 17.04 , 2022-02-25 13:48:20.729972081-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:06.743539-05:00 , AMC
48 , 17.0 , 2022-02-25 13:50:06.743573286-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:06.743570962-05:00 , AMC
1 , 17.0 , 2022-02-25 13:50:06.743570962-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:06.743505156-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:06.743554994-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:06.743554994-05:00 , AMC
100 , 17.01 , 2022-02-25 13:50:06.767954688-05:00 , AMC
1 , 16.995 , 2022-02-25 13:50:06.586539-05:00 , AMC
2 , 17.001 , 2022-02-25 13:50:07.569000-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:07.950350080-05:00 , AMC
100 , 17.0045 , 2022-02-25 13:50:08-05:00 , AMC
5 , 17.0052 , 2022-02-25 13:50:08.057702123-05:00 , AMC
3 , 17.0011 , 2022-02-25 13:50:09.597202-05:00 , AMC
100 , 17.005 , 2022-02-25 13:50:11.039865358-05:00 , AMC
30 , 17.0 , 2022-02-25 13:50:11.309193-05:00 , AMC
13 , 17.0 , 2022-02-25 13:50:11.309285746-05:00 , AMC
20 , 17.0 , 2022-02-25 13:50:11.309314176-05:00 , AMC
369 , 16.9942 , 2022-02-25 13:50:11.377906260-05:00 , AMC
279 , 16.9942 , 2022-02-25 13:50:11.378006257-05:00 , AMC
352 , 16.9942 , 2022-02-25 13:50:11.378082058-05:00 , AMC
40 , 16.9991 , 2022-02-25 13:50:11.923323245-05:00 , AMC
2 , 16.9999 , 2022-02-25 13:50:11.969437052-05:00 , AMC
5 , 16.991 , 2022-02-25 13:50:13.765000-05:00 , AMC
10 , 16.9999 , 2022-02-25 13:50:13.814000-05:00 , AMC
1 , 16.99 , 2022-02-25 13:50:13.989000-05:00 , AMC
24 , 17.0 , 2022-02-25 13:50:14.637830144-05:00 , AMC
7 , 17.0 , 2022-02-25 13:50:14.637635-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:14.637933056-05:00 , AMC
100 , 17.0 , 2022-02-25 13:50:14.638431694-05:00 , AMC
34 , 17.01 , 2022-02-25 13:50:14.903235584-05:00 , AMC
66 , 17.01 , 2022-02-25 13:50:14.903281920-05:00 , AMC
100 , 17.01 , 2022-02-25 13:50:14.903281920-05:00 , AMC
600 , 17.01 , 2022-02-25 13:50:14.903409-05:00 , AMC
15 , 17.01 , 2022-02-25 13:50:15.906680371-05:00 , AMC
375 , 17.01 , 2022-02-25 13:50:15.906828886-05:00 , AMC
110 , 17.01 , 2022-02-25 13:50:15.906844849-05:00 , AMC
100 , 17.01 , 2022-02-25 13:50:15.906844849-05:00 , AMC
100 , 17.01 , 2022-02-25 13:50:15.907005-05:00 , AMC
100 , 17.01 , 2022-02-25 13:50:15.907005-05:00 , AMC
450 , 17.015 , 2022-02-25 13:50:16.297126127-05:00 , AMC
1 , 17.0332 , 2022-02-25 13:51:36.398000-05:00 , AMC
5 , 17.039 , 2022-02-25 13:51:38.170000-05:00 , AMC
1 , 17.04 , 2022-02-25 13:51:38.378000-05:00 , AMC
5 , 17.0395 , 2022-02-25 13:51:39.028618-05:00 , AMC
1 , 17.04 , 2022-02-25 13:51:39.035217664-05:00 , AMC
35 , 17.04 , 2022-02-25 13:51:39.034983709-05:00 , AMC
2 , 17.04 , 2022-02-25 13:51:39.035105256-05:00 , AMC
